"Lot_Area","Neighborhood","Overall_Qual","Overall_Cond","Year_Built","Roof_Style","Bsmt_Cond","Central_Air","Gr_Liv_Area","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","TotRms_AbvGrd","Fireplaces","Garage_Type","Fence","Sale_Price"
3675,"Edwards","Above_Average","Average",2005,"Gable","Typical","Y",1072,1,0,2,1,5,0,"Basment","No_Fence",145500
9405,"Edwards","Average","Excellent",1947,"Hip","Typical","Y",698,1,0,2,1,4,0,"No_Garage","No_Fence",118000
6410,"Edwards","Below_Average","Average",1959,"Gable","Typical","Y",876,1,0,3,1,5,0,"Detchd","Minimum_Privacy",85000
11767,"Edwards","Average","Average",1950,"Gable","Typical","Y",1368,1,0,3,1,6,0,"Attchd","No_Fence",120000
8405,"Edwards","Below_Average","Fair",1945,"Gable","No_Basement","N",1529,2,0,4,1,9,0,"Detchd","No_Fence",98000
4060,"Edwards","Average","Very_Good",1922,"Gable","Typical","Y",864,1,0,2,1,4,0,"No_Garage","No_Fence",99900
10206,"Edwards","Fair","Fair",1952,"Flat","No_Basement","N",944,1,0,2,1,4,0,"Detchd","No_Fence",82000
10926,"Edwards","Average","Average",1959,"Hip","Typical","Y",1678,2,0,6,2,10,0,"No_Garage","No_Fence",119900
11767,"Edwards","Average","Average",1956,"Hip","Typical","Y",1560,1,0,2,1,7,1,"Attchd","No_Fence",103500
8926,"Edwards","Below_Average","Fair",1956,"Gable","Typical","Y",960,1,0,3,1,5,0,"Basment","Minimum_Privacy",112000
12354,"Edwards","Above_Average","Very_Good",1920,"Gable","Fair","Y",1196,1,0,3,1,7,0,"Detchd","Good_Privacy",110000
8212,"Edwards","Average","Above_Average",1941,"Gable","Typical","Y",1298,1,0,3,1,6,2,"Detchd","No_Fence",122000
10998,"Edwards","Average","Average",1941,"Gable","Typical","Y",1604,2,0,3,1,6,0,"Detchd","No_Fence",117000
6300,"South_and_West_of_Iowa_State_University","Average","Below_Average",1938,"Gable","Fair","Y",1268,1,1,3,1,7,2,"Basment","No_Fence",160000
4500,"South_and_West_of_Iowa_State_University","Average","Average",1932,"Gable","Typical","Y",1520,1,0,3,1,6,0,"Detchd","No_Fence",159434
8400,"South_and_West_of_Iowa_State_University","Poor","Average",1920,"Gable","Fair","N",438,1,0,1,1,3,0,"Detchd","No_Fence",60000
9900,"South_and_West_of_Iowa_State_University","Above_Average","Good",1940,"Gable","Typical","Y",1489,2,0,3,1,7,1,"Detchd","Good_Wood",139500
15863,"South_and_West_of_Iowa_State_University","Good","Fair",1920,"Gable","Typical","Y",3082,2,1,5,1,12,2,"Basment","No_Fence",197000
5707,"South_and_West_of_Iowa_State_University","Above_Average","Above_Average",1935,"Gable","Typical","Y",1242,1,1,3,1,6,1,"Detchd","No_Fence",105000
7804,"South_and_West_of_Iowa_State_University","Below_Average","Fair",1928,"Gable","Typical","Y",1981,2,0,4,1,7,2,"Detchd","Minimum_Privacy",135000
8574,"Crawford","Above_Average","Very_Good",1916,"Gable","Typical","Y",1232,1,0,3,1,6,1,"Detchd","No_Fence",147500
6171,"South_and_West_of_Iowa_State_University","Above_Average","Above_Average",1925,"Gable","Typical","Y",1608,2,1,3,1,7,1,"Detchd","Minimum_Privacy",137450
7200,"South_and_West_of_Iowa_State_University","Good","Excellent",1936,"Gable","Good","Y",1135,1,0,3,1,6,0,"Detchd","Minimum_Privacy",155000
7558,"Crawford","Above_Average","Above_Average",1928,"Gable","Typical","Y",1913,1,1,3,1,9,1,"Detchd","No_Fence",177000
6292,"South_and_West_of_Iowa_State_University","Good","Good",1928,"Gable","Typical","Y",1477,2,0,3,1,6,1,"Detchd","No_Fence",145000
7155,"Crawford","Good","Very_Good",1918,"Gambrel","Fair","Y",1228,1,0,3,1,6,1,"Detchd","Minimum_Privacy",137000
10918,"Crawford","Good","Excellent",1926,"Gambrel","Typical","Y",2080,1,1,3,1,9,2,"Detchd","Minimum_Privacy",234000
13680,"Crawford","Average","Above_Average",1940,"Gable","Typical","Y",1567,1,1,2,1,6,2,"Detchd","Good_Privacy",205000
7500,"Crawford","Above_Average","Good",1942,"Gable","Typical","Y",1494,1,0,3,1,7,2,"Attchd","No_Fence",177500
9600,"Crawford","Average","Good",1940,"Gable","Fair","Y",1308,1,1,2,1,7,2,"Detchd","No_Fence",160000
14680,"Crawford","Average","Below_Average",1960,"Gable","Typical","Y",1273,1,0,2,1,5,0,"Attchd","Minimum_Privacy",155000
13360,"Crawford","Average","Good",1921,"Gable","Typical","Y",964,1,0,2,1,5,0,"Detchd","No_Fence",163500
7681,"Crawford","Average","Above_Average",1921,"Gable","Typical","Y",1343,1,1,3,1,7,1,"Detchd","No_Fence",154900
8145,"Crawford","Good","Above_Average",1940,"Gable","Typical","Y",2480,2,1,5,2,13,2,"Detchd","No_Fence",205000
9100,"Crawford","Average","Above_Average",1954,"Gable","Typical","Y",1112,1,0,2,1,6,1,"Attchd","Minimum_Privacy",144800
12000,"Crawford","Good","Good",1941,"Gable","Typical","Y",1564,1,1,3,1,7,1,"Attchd","No_Fence",174500
13339,"Crawford","Above_Average","Above_Average",1960,"Gable","Typical","Y",1561,2,0,3,1,6,1,"Attchd","No_Fence",193000
15600,"Crawford","Average","Good",1949,"Gable","Typical","N",1523,2,0,3,1,7,1,"Attchd","No_Fence",158000
14000,"Crawford","Above_Average","Very_Good",1950,"Gable","Typical","Y",1152,1,0,3,1,6,1,"Attchd","Good_Privacy",158500
17500,"Crawford","Above_Average","Average",1954,"Gable","Typical","Y",1906,1,1,3,1,6,2,"Basment","No_Fence",224000
1733,"Blueste","Above_Average","Above_Average",1980,"Gable","Typical","Y",1032,1,0,2,1,5,1,"Detchd","Good_Privacy",115000
1488,"Blueste","Above_Average","Above_Average",1980,"Gable","Typical","Y",1229,1,1,2,1,5,1,"Attchd","Good_Privacy",137000
1612,"Blueste","Above_Average","Above_Average",1980,"Gable","Typical","Y",1229,1,1,2,1,5,1,"Attchd","Minimum_Privacy",121000
1300,"Blueste","Above_Average","Above_Average",1980,"Gable","Typical","Y",1229,1,1,2,1,5,1,"Attchd","Good_Privacy",124000
13607,"Crawford","Above_Average","Above_Average",1986,"Gable","Typical","Y",1982,2,1,3,1,6,1,"BuiltIn","No_Fence",208000
17597,"Crawford","Good","Excellent",1971,"Hip","Typical","Y",2365,2,0,3,1,7,2,"Attchd","Good_Privacy",315000
21695,"Crawford","Above_Average","Excellent",1988,"Hip","Typical","Y",1680,2,0,3,1,5,1,"Attchd","No_Fence",222000
10690,"Iowa_DOT_and_Rail_Road","Average","Good",1920,"Hip","Fair","Y",1344,1,0,3,1,6,0,"Detchd","No_Fence",147000
8660,"Iowa_DOT_and_Rail_Road","Average","Above_Average",1900,"Gambrel","Typical","N",2168,2,0,5,1,11,0,"Detchd","No_Fence",123000
6402,"Iowa_DOT_and_Rail_Road","Average","Average",1920,"Gable","Typical","N",1192,1,0,3,1,6,0,"Detchd","Good_Wood",78000
8470,"Iowa_DOT_and_Rail_Road","Fair","Poor",1915,"Hip","Fair","N",1526,1,0,2,1,6,0,"No_Garage","Minimum_Privacy",85000
10200,"Iowa_DOT_and_Rail_Road","Below_Average","Above_Average",1925,"Gable","Typical","N",572,1,0,2,1,4,0,"Detchd","No_Fence",75000
3843,"Crawford","Very_Good","Average",2007,"Hip","Typical","Y",1648,2,0,2,1,5,1,"Attchd","No_Fence",230000
21780,"Iowa_DOT_and_Rail_Road","Poor","Below_Average",1910,"Gable","No_Basement","N",810,1,0,1,1,4,0,"Detchd","No_Fence",57625
10125,"Mitchell","Very_Good","Average",2000,"Gable","Typical","Y",2052,2,1,3,1,7,1,"BuiltIn","No_Fence",251000
12822,"Mitchell","Good","Average",2003,"Gable","Typical","Y",2149,1,1,1,1,6,1,"Attchd","No_Fence",239686
12118,"Mitchell","Good","Average",2004,"Hip","Typical","Y",1710,2,0,3,1,7,1,"Attchd","No_Fence",240000
12209,"Mitchell","Above_Average","Average",2001,"Gable","Typical","Y",1961,2,1,3,1,7,1,"BuiltIn","No_Fence",215000
9750,"Mitchell","Above_Average","Above_Average",1977,"Gable","Typical","Y",926,1,0,2,1,5,1,"Attchd","Minimum_Privacy",156450
9360,"Mitchell","Above_Average","Good",1977,"Gable","Typical","Y",1287,1,1,2,1,5,2,"Attchd","Good_Wood",173000
10125,"Mitchell","Average","Average",1977,"Gable","No_Basement","Y",1734,2,0,4,2,8,0,"Attchd","No_Fence",126000
9947,"Mitchell","Good","Average",1990,"Gable","Typical","Y",1217,2,0,3,1,6,0,"Attchd","Good_Privacy",173000
11070,"Mitchell","Average","Average",1991,"Gable","Typical","Y",1595,2,0,2,1,5,0,"Detchd","No_Fence",152000
14375,"Timberland","Above_Average","Above_Average",1958,"Gable","Typical","Y",1344,1,0,3,1,7,1,"Basment","No_Fence",137500
215245,"Timberland","Good","Average",1965,"Hip","Typical","Y",2036,2,0,3,1,8,2,"Attchd","No_Fence",375000
12898,"Timberland","Excellent","Average",2007,"Hip","Typical","Y",1620,2,0,2,1,6,1,"Attchd","No_Fence",315500
13159,"Timberland","Good","Average",2009,"Gable","Typical","Y",1692,2,1,3,1,6,0,"Attchd","No_Fence",224500
13438,"Timberland","Excellent","Average",2008,"Gable","Typical","Y",2036,2,0,3,1,9,1,"Attchd","No_Fence",410000
14463,"Timberland","Excellent","Average",2008,"Gable","Typical","Y",1641,2,0,3,1,7,0,"Attchd","No_Fence",316500
8925,"Timberland","Very_Good","Average",2007,"Gable","Typical","Y",1466,2,0,3,1,7,0,"Attchd","No_Fence",201000
11457,"Timberland","Above_Average","Average",1988,"Gable","Typical","Y",1412,2,0,3,1,6,1,"Attchd","No_Fence",175000
9839,"Timberland","Above_Average","Very_Good",1980,"Gable","Typical","Y",2237,2,1,3,1,7,1,"BuiltIn","No_Fence",204000
14419,"Timberland","Good","Average",1987,"Hip","Typical","Y",1479,2,1,3,1,7,1,"Attchd","No_Fence",213500
6853,"Timberland","Very_Good","Average",2001,"Gable","Typical","Y",1296,2,0,2,1,6,0,"Attchd","No_Fence",220000
9157,"Timberland","Good","Average",2003,"Gable","Typical","Y",2014,2,1,3,1,9,0,"Attchd","No_Fence",170000
14601,"Timberland","Excellent","Average",2006,"Hip","Typical","Y",1838,2,0,2,1,8,1,"Attchd","No_Fence",315000
12633,"Timberland","Excellent","Average",2007,"Hip","Typical","Y",1978,2,0,2,1,7,1,"Attchd","No_Fence",425000
12518,"Mitchell","Average","Good",1968,"Gable","Typical","Y",1008,1,0,3,1,6,0,"Attchd","Minimum_Privacy",139500
21750,"Mitchell","Average","Below_Average",1960,"Hip","No_Basement","Y",1771,1,0,3,1,9,1,"Attchd","Good_Privacy",115000
4500,"Mitchell","Above_Average","Average",1998,"Hip","Typical","Y",1204,2,0,2,1,5,0,"Attchd","No_Fence",162000
4500,"Mitchell","Above_Average","Average",1999,"Hip","Typical","Y",1224,2,0,2,1,5,0,"Attchd","No_Fence",165000
1596,"Meadow_Village","Below_Average","Average",1973,"Gable","Typical","Y",988,1,0,2,1,5,0,"BuiltIn","Good_Wood",91000
9858,"Mitchell","Average","Above_Average",1968,"Gable","Typical","Y",874,1,0,3,1,5,0,"Attchd","Good_Wood",130000
1526,"Meadow_Village","Below_Average","Very_Good",1970,"Gable","Typical","Y",630,1,0,1,1,3,0,"Attchd","No_Fence",86000
13383,"Mitchell","Average","Average",1969,"Hip","Typical","Y",1404,2,0,3,1,7,1,"Attchd","No_Fence",160000
1477,"Meadow_Village","Below_Average","Below_Average",1970,"Gable","Typical","Y",630,1,0,1,1,3,0,"Attchd","No_Fence",80000
1533,"Meadow_Village","Below_Average","Above_Average",1970,"Gable","Typical","Y",1344,1,1,3,1,6,1,"No_Garage","No_Fence",97000
2217,"Meadow_Village","Below_Average","Below_Average",1970,"Gable","Typical","Y",1092,1,1,3,1,6,0,"Attchd","No_Fence",88000
7689,"Mitchell","Average","Very_Good",1972,"Gable","Typical","Y",796,1,0,2,1,4,0,"Detchd","Minimum_Privacy",131900
7706,"Mitchell","Above_Average","Average",1993,"Gable","Typical","Y",1091,1,0,2,1,5,0,"Attchd","No_Fence",131250
9101,"Mitchell","Average","Above_Average",1978,"Gable","Typical","Y",1110,1,0,1,1,4,1,"Attchd","No_Fence",165500
8780,"Mitchell","Average","Average",1985,"Gable","Typical","Y",833,1,0,3,1,5,0,"No_Garage","Minimum_Privacy",112000
7669,"Mitchell","Average","Above_Average",1992,"Gable","Typical","Y",883,1,0,2,1,5,1,"Detchd","Good_Privacy",149000
14115,"Mitchell","Average","Average",1993,"Gable","Typical","Y",1362,1,1,1,1,5,0,"Attchd","Minimum_Privacy",143000
10429,"Mitchell","Average","Average",1992,"Gable","Typical","Y",1287,1,1,3,1,6,0,"Detchd","No_Fence",130000
9819,"Mitchell","Above_Average","Average",1977,"Gable","Typical","Y",1567,2,0,2,1,5,2,"Attchd","No_Fence",196000
10457,"Mitchell","Average","Good",1969,"Gable","Typical","Y",1632,1,1,4,1,7,1,"Attchd","Minimum_Privacy",173000
11029,"North_Ames","Above_Average","Very_Good",1958,"Hip","Typical","Y",1414,1,0,3,1,6,1,"Attchd","No_Fence",176500
12925,"North_Ames","Above_Average","Good",1970,"Gable","Typical","Y",2117,2,1,4,1,7,2,"Attchd","No_Fence",237500
11075,"North_Ames","Above_Average","Average",1969,"Gable","Typical","Y",2112,2,1,4,1,9,2,"Attchd","No_Fence",206900
8702,"Gilbert","Above_Average","Average",1997,"Gable","Typical","Y",1604,2,1,3,1,7,1,"Attchd","No_Fence",187500
8139,"Gilbert","Above_Average","Average",1995,"Gable","Typical","Y",1470,2,1,3,1,7,1,"BuiltIn","No_Fence",165000
9535,"Gilbert","Above_Average","Average",1998,"Gable","Typical","Y",1604,2,1,3,1,7,0,"Attchd","No_Fence",195500
9042,"Gilbert","Above_Average","Average",1998,"Gable","Typical","Y",1638,2,1,3,1,7,2,"Attchd","No_Fence",192000
15038,"Gilbert","Above_Average","Average",1996,"Gable","Typical","Y",1636,2,1,3,1,7,1,"Attchd","No_Fence",173000
14137,"Gilbert","Average","Average",1996,"Gable","Typical","Y",1384,2,0,3,1,7,0,"Attchd","No_Fence",177900
21872,"Gilbert","Good","Average",1996,"Gable","Typical","Y",1446,2,1,3,1,6,1,"Attchd","No_Fence",175000
4923,"Stone_Brook","Very_Good","Average",2001,"Gable","Typical","Y",1593,1,1,0,1,5,1,"Attchd","No_Fence",286000
6264,"Stone_Brook","Very_Good","Average",1997,"Gable","Typical","Y",1682,1,1,1,1,6,1,"Attchd","No_Fence",247900
5395,"Stone_Brook","Very_Good","Average",1993,"Gable","Typical","Y",1337,2,0,2,1,5,1,"Attchd","No_Fence",180000
5070,"Stone_Brook","Very_Good","Average",1992,"Gable","Typical","Y",1280,2,0,2,1,5,0,"Attchd","No_Fence",180000
10839,"Gilbert","Above_Average","Average",1997,"Gable","Typical","Y",1604,2,1,3,1,7,1,"Attchd","No_Fence",181000
11184,"Gilbert","Above_Average","Average",1998,"Gable","Typical","Y",1633,2,1,3,1,7,1,"Attchd","No_Fence",183000
8000,"Gilbert","Above_Average","Average",1995,"Gable","Typical","Y",1658,2,1,3,1,8,1,"Attchd","No_Fence",188000
10832,"Gilbert","Good","Average",1994,"Gable","Typical","Y",1895,2,1,3,1,7,1,"Attchd","No_Fence",194500
14067,"Gilbert","Above_Average","Average",1991,"Gable","Typical","Y",1709,2,1,3,1,7,0,"Attchd","Good_Privacy",185000
4671,"Stone_Brook","Very_Good","Average",1988,"Gable","Typical","Y",1228,2,0,2,1,5,1,"Attchd","No_Fence",189000
5950,"Stone_Brook","Very_Good","Average",1989,"Gable","Typical","Y",1337,2,0,2,1,5,1,"Attchd","No_Fence",188500
13543,"Stone_Brook","Very_Good","Average",2005,"Gable","Typical","Y",2500,3,1,5,1,9,1,"BuiltIn","No_Fence",355000
11198,"Stone_Brook","Excellent","Average",2005,"Hip","Good","Y",2504,2,1,4,1,11,1,"BuiltIn","No_Fence",325000
15401,"Stone_Brook","Excellent","Average",2004,"Hip","Typical","Y",1884,2,0,2,1,7,1,"Attchd","No_Fence",387000
31220,"Gilbert","Above_Average","Poor",1952,"Hip","Typical","Y",1474,1,0,3,1,7,2,"Attchd","No_Fence",115000
8118,"Stone_Brook","Excellent","Average",2007,"Hip","Typical","Y",1710,2,0,2,1,6,1,"Attchd","No_Fence",334000
47280,"Gilbert","Above_Average","Average",1950,"Hip","Typical","Y",1488,2,1,3,1,6,1,"Attchd","No_Fence",133000
20544,"Northwest_Ames","Good","Above_Average",1986,"Gable","Typical","Y",2093,2,1,3,1,7,1,"Attchd","Minimum_Privacy",215000
12680,"Northwest_Ames","Good","Above_Average",1988,"Gable","Good","Y",1688,2,0,2,1,6,1,"Attchd","No_Fence",226500
12090,"Northwest_Ames","Above_Average","Above_Average",1981,"Gable","Typical","Y",1422,2,0,3,1,7,1,"Attchd","Good_Privacy",175500
10825,"Northwest_Ames","Good","Good",1983,"Gable","Typical","Y",1260,2,0,3,1,6,0,"Attchd","No_Fence",181900
18559,"Northwest_Ames","Good","Average",1978,"Hip","Typical","Y",2064,2,0,3,1,7,2,"Attchd","No_Fence",235000
14450,"Northwest_Ames","Good","Average",1979,"Hip","Fair","Y",1782,2,0,3,1,6,1,"Attchd","No_Fence",220000
12227,"Northwest_Ames","Above_Average","Good",1977,"Gable","Good","Y",2872,2,1,4,1,11,1,"Attchd","No_Fence",272000
13068,"Northwest_Ames","Above_Average","Average",1976,"Hip","Typical","Y",1211,2,0,3,1,6,1,"Attchd","Minimum_Privacy",161000
15611,"Northwest_Ames","Average","Above_Average",1977,"Gable","Typical","Y",1126,2,0,3,1,6,0,"Attchd","No_Fence",175000
10400,"Northwest_Ames","Good","Above_Average",1980,"Gable","Typical","Y",2044,2,1,3,1,7,1,"Attchd","No_Fence",185000
9743,"Northwest_Ames","Average","Above_Average",1969,"Gable","Fair","Y",1308,1,1,3,1,7,0,"Detchd","No_Fence",146900
12511,"Northwest_Ames","Good","Good",1978,"Mansard","Typical","Y",2840,2,1,4,1,8,2,"Attchd","Minimum_Privacy",292500
11361,"Northwest_Ames","Above_Average","Average",1976,"Gable","Typical","Y",1523,2,0,3,1,7,1,"Attchd","Minimum_Privacy",180000
10400,"Northwest_Ames","Above_Average","Average",1976,"Gable","Typical","Y",1444,2,0,2,1,5,1,"Attchd","Good_Wood",159900
10480,"Northwest_Ames","Good","Above_Average",1976,"Hip","Typical","Y",1964,2,1,4,1,8,1,"Attchd","No_Fence",205000
10000,"Northwest_Ames","Average","Above_Average",1973,"Gable","Typical","Y",1178,1,1,3,1,5,1,"Attchd","Minimum_Privacy",157000
14311,"Northwest_Ames","Very_Good","Average",1996,"Gable","Typical","Y",2340,2,1,4,1,9,1,"Attchd","Good_Privacy",306000
9000,"North_Ames","Average","Average",1974,"Gable","Typical","Y",1792,2,2,4,2,8,0,"Detchd","No_Fence",133000
9750,"North_Ames","Above_Average","Very_Good",1969,"Gable","Typical","Y",1054,1,1,3,1,6,0,"Attchd","No_Fence",151000
10295,"North_Ames","Below_Average","Above_Average",1969,"Gable","Typical","Y",936,1,0,2,1,4,0,"Attchd","No_Fence",111900
7560,"North_Ames","Average","Average",1971,"Hip","Typical","Y",864,1,0,3,1,5,0,"Detchd","No_Fence",123000
12735,"North_Ames","Below_Average","Average",1972,"Hip","Typical","Y",864,1,0,3,1,5,0,"Detchd","Minimum_Wood_Wire",111250
4060,"North_Ames","Above_Average","Average",1998,"Gable","Typical","Y",1337,2,0,2,1,5,0,"Attchd","No_Fence",181000
1680,"Briardale","Above_Average","Average",1973,"Gable","Typical","Y",987,1,1,2,1,5,0,"Detchd","No_Fence",103400
1680,"Briardale","Above_Average","Average",1973,"Gable","Typical","Y",987,1,1,2,1,5,0,"Detchd","No_Fence",100000
1890,"Briardale","Above_Average","Above_Average",1972,"Gable","Typical","Y",987,1,1,2,1,5,0,"Detchd","No_Fence",100500
1869,"Briardale","Above_Average","Above_Average",1970,"Gable","Typical","Y",987,1,1,2,1,5,0,"Detchd","No_Fence",106000
1680,"Briardale","Above_Average","Average",1971,"Gable","Typical","Y",987,1,1,2,1,4,0,"Detchd","No_Fence",85400
1680,"Briardale","Above_Average","Fair",1971,"Gable","Typical","Y",987,1,1,2,1,5,0,"Detchd","No_Fence",89500
1680,"Briardale","Average","Average",1972,"Gable","Typical","Y",1302,2,1,3,1,6,0,"Detchd","No_Fence",111750
4043,"Northpark_Villa","Above_Average","Above_Average",1977,"Gable","Typical","Y",1069,2,0,2,1,4,0,"Attchd","No_Fence",140000
2308,"Northpark_Villa","Above_Average","Above_Average",1975,"Gable","Typical","Y",1456,2,1,4,1,7,0,"Attchd","No_Fence",143000
2529,"Northpark_Villa","Good","Above_Average",1977,"Gable","Typical","Y",1055,2,0,2,1,4,0,"Attchd","No_Fence",148500
9477,"North_Ames","Average","Average",1966,"Gable","Typical","Y",892,1,0,3,1,5,0,"Attchd","Good_Wood",110000
12444,"Northridge_Heights","Very_Good","Average",2008,"Hip","Typical","Y",1932,2,0,2,1,7,1,"Attchd","No_Fence",394617
12474,"Northridge_Heights","Very_Excellent","Average",2007,"Gable","Typical","Y",2332,2,1,3,1,9,1,"BuiltIn","No_Fence",426000
14803,"Northridge_Heights","Very_Excellent","Average",2007,"Hip","Typical","Y",2084,2,0,2,1,7,1,"Attchd","No_Fence",385000
14948,"Northridge_Heights","Excellent","Average",2008,"Hip","Typical","Y",2713,2,1,3,1,11,1,"Attchd","No_Fence",446261
12704,"Northridge_Heights","Very_Good","Average",2007,"Hip","Typical","Y",1582,2,0,3,1,7,0,"Attchd","No_Fence",317500
13891,"Northridge_Heights","Very_Good","Average",2007,"Hip","Typical","Y",1710,2,0,2,1,6,1,"Attchd","No_Fence",372402
13693,"Northridge_Heights","Very_Good","Average",2007,"Hip","Typical","Y",2464,2,1,4,1,9,1,"Attchd","No_Fence",417500
14418,"Northridge_Heights","Excellent","Average",2007,"Hip","Typical","Y",1950,2,0,2,1,7,1,"Attchd","No_Fence",383000
13418,"Northridge_Heights","Excellent","Average",2006,"Hip","Typical","Y",2748,2,1,4,1,9,1,"BuiltIn","No_Fence",390000
12539,"Northridge_Heights","Very_Excellent","Average",2005,"Hip","Typical","Y",2790,2,1,4,1,10,1,"BuiltIn","No_Fence",460000
12151,"Northridge_Heights","Excellent","Average",2005,"Gable","Typical","Y",2331,2,1,3,1,9,1,"BuiltIn","No_Fence",379000
8899,"Northridge_Heights","Very_Good","Average",2007,"Hip","Typical","Y",2088,2,1,4,1,10,1,"BuiltIn","No_Fence",250000
10574,"Northridge_Heights","Very_Good","Average",2004,"Gable","Typical","Y",2332,2,1,4,1,9,1,"BuiltIn","No_Fence",316000
12720,"Northridge_Heights","Very_Excellent","Average",2003,"Hip","Typical","Y",2470,1,1,1,1,7,2,"Attchd","No_Fence",615000
13688,"Northridge_Heights","Excellent","Average",2003,"Gable","Typical","Y",2668,2,1,3,1,10,2,"BuiltIn","No_Fence",412500
10625,"Northridge_Heights","Good","Average",2003,"Gable","Typical","Y",2046,2,1,3,1,8,1,"BuiltIn","No_Fence",284000
10845,"Northridge_Heights","Very_Good","Average",2003,"Gable","Typical","Y",1575,2,0,2,1,7,1,"Attchd","No_Fence",284000
16900,"Northridge_Heights","Very_Good","Average",2001,"Gable","Typical","Y",2649,2,1,4,1,10,1,"Attchd","No_Fence",421250
16451,"Northridge_Heights","Very_Good","Average",2003,"Gable","Typical","Y",2690,2,1,4,1,9,1,"BuiltIn","No_Fence",370000
10110,"Northridge_Heights","Excellent","Average",2008,"Hip","Typical","Y",1866,2,0,2,1,7,1,"Attchd","No_Fence",336860
8769,"Northridge_Heights","Excellent","Average",2008,"Hip","Typical","Y",1702,1,1,1,1,7,1,"Attchd","No_Fence",367294
